RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a001668 0000003a t prvDeleteTCB
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0016a4 00000044 t prvCheckTasksWaitingTermination
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0016e8 00000028 t prvIdleTask
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a001710 00000094 t prvAddCurrentTaskToDelayedList
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1000292c 00000004 b xNumOfOverflows
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002930 00000004 b pxDelayedTaskList
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002934 00000004 b xSchedulerRunning
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002938 00000014 b xTasksWaitingTermination
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1000294c 00000004 b pxOverflowDelayedTaskList
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002950 00000004 b uxPendedTicks
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002954 0000008c b pxReadyTasksLists
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:100029e0 00000004 b uxSchedulerSuspended
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:100029e4 00000004 b uxDeletedTasksWaitingCleanUp
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:100029e8 00000004 b uxCurrentNumberOfTasks
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:100029f0 00000014 b xPendingReadyList
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002a04 00000004 b xIdleTaskHandle
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002a08 00000004 b xTickCount
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002a0c 00000004 b xNextTaskUnblockTime
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002a10 00000004 b uxTaskNumber
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002a14 00000014 b xDelayedTaskList1
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002a28 00000014 b xDelayedTaskList2
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002a3c 00000014 b xSuspendedTaskList
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002a50 00000004 b uxTopReadyPriority
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002a54 00000004 b xYieldPending
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002064 00000020 t prvGetNextExpireTime
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002084 00000048 t prvInsertTimerInActiveList
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0020cc 0000006c t prvCheckForValidListAndQueue
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002138 00000040 t prvInitialiseNewTimer
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0024ec 00000016 t prvTimerTask
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0022a4 0000007c t prvSwitchTimerLists
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002320 0000002c t prvSampleTimeNow
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a00234c 0000005c t prvProcessExpiredTimer
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0023a8 00000074 t prvProcessTimerOrBlockTask
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a00241c 000000d0 t prvProcessReceivedCommands
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002a58 00000004 b pxCurrentTimerList
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002a5c 00000014 b xActiveTimerList1
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002a70 00000014 b xActiveTimerList2
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002a84 000000a0 b ucStaticTimerQueueStorage.10431
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002b24 00000050 b xStaticTimerQueue.10430
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002b74 00000004 b xLastTime.10380
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002b78 00000004 b xTimerQueue
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002b7c 00000004 b pxOverflowTimerList
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002b80 00000004 b xTimerTaskHandle
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002504 00000040 t prvTaskExitError
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002544 00000022 t prvPortStartFirstTask
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a00256c 0000000e t vPortEnableVFP
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0025d0 t pxCurrentTCBConst2
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0026b0 t pxCurrentTCBConst
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002b84 00000001 b ucMaxSysCallPriority
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002b88 00000004 b ulMaxPRIGROUPValue
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10000010 00000004 d uxCriticalNesting
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0028a8 00000040 t Board_LED_Init
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0028e8 0000003c t Board_TEC_Init
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002924 0000003c t Board_GPIO_Init
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002960 00000030 t Board_ADC_Init
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002990 00000038 t Board_SPI_Init
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0029c8 00000024 t Board_I2C_Init
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a004d54 00000012 t GpioPorts
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a004d70 00000008 t GpioButtons
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a004d78 0000000c t GpioLeds
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a004d84 00000004 t InitClkStates
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a004d88 00000074 t pinmuxing
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002af0 0000002c t Chip_UART_GetIndex
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a004dfc 00000008 t UART_BClock
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a004e04 00000008 t UART_PClock
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002c94 00000014 t Chip_ADC_GetClockIndex
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002ca8 00000030 t getClkDiv
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002d58 000000a8 t pll_calc_divs
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002e00 00000104 t pll_get_frac
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002f04 00000048 t Chip_Clock_FindBaseClock
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a003170 00000022 t Chip_Clock_GetDivRate
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002b8c 00000008 b audio_usb_pll_freq
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a004e18 0000006c t periph_to_base
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a004e84 00000048 t InitClkStates
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10000014 00000038 d i2c
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0034a0 00000014 t Chip_SSP_GetClockIndex
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0034b4 00000018 t Chip_SSP_GetPeriphClockIndex
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1000004c 00000004 d ClockSpeed
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002bc4 00000004 b tickHookFunction
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002bc8 00000030 b tickerObject.10593
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002bf8 00000008 b tickCounter
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002c00 00000004 b callBackFuncParams
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a003914 00000002 t errorOcurred
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a003918 00000002 t doNothing
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10000050 00000040 d timer_dd
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a003a18 0000002c t gpioObtainPinInit
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002c04 00000004 b g_hUsb
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a003db8 00000010 t clearInterrupt
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a003dc8 00000060 t serveInterrupt
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10000090 00000048 d ultrasonicSensors
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a005060 00000003 t ultrasonicSensorsIrqMap
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:100000d8 00000060 d impure_data
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a080000 a __top_MFlashA512
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a005108 r __exidx_end
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a005108 r _etext
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:         U USB_StringDescriptor
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:         U USB_DeviceDescriptor
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:20008000 a __top_RamAHB32
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a005100 r __exidx_start
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:20010000 a __top_RamAHB_ETB16
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10008000 a __top_RamLoc32
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:         U Keyboard_ReportDescSize
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:2000c000 a __top_RamAHB16
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1008a000 a __top_RamLoc40
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a005100 t __init_array_end
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:         U Keyboard_ReportDescriptor
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:         U USB_DeviceQualifier
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0050fc b __preinit_array_end
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:         U USB_HsConfigDescriptor
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:         U USB_FsConfigDescriptor
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1b080000 a __top_MFlashB512
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0050fc t __init_array_start
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0050fc b __preinit_array_start
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a004c9c 00000014 T _malloc_usable_size_r
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002f98 0000001c T Chip_Clock_GetDividerSource
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0044c0 00000010 T strcpy
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a003eac 0000002e T __gnu_uldivmod_helper
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a003998 00000040 T TIMER2_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0037ac 00000014 T uartRxRead
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a000190 00000002 W DebugMon_Handler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001cc 00000002 W RIT_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a000c50 0000000c T xPortGetFreeHeapSize
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001cc 00000002 W ADCHS_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a003ee0 0000029c T __divdi3
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a000114 T __section_table_start
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001cc 00000002 W FLASH_EEPROM_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002624 0000002c T vPortExitCritical
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001cc 00000002 W I2C0_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002a3c 00000008 T __stdio_init
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a00017c 00000002 W HardFault_Handler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0003bc 00000038 T SelecQueueFromOperation
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a001364 0000004c T vQueueWaitForMessageRestricted
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a000000 A __vectors_start__
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002d4c 0000000c T Chip_ADC_SetResolution
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0026c0 0000002c T SysTick_Handler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002b70 00000040 T Chip_UART_SetBaud
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a000978 00000002 W initialise_monitor_handles
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0006bc 000000a8 T Task_ReportStack_OP2
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001cc 00000002 W SDIO_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001cc 00000002 W ATIMER_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a004c1a 00000036 T memmove
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002c10 00000004 B SemTxUart
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002650 00000064 T PendSV_Handler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a00058c 000000a0 T TaskService
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a001100 000000e4 T xQueueGenericSendFromISR
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a000178 00000002 W NMI_Handler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a000150 T __data_section_table_end
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002c14 00000004 B xPointerQueue_OP2
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001cc 00000002 W I2C1_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001cc 00000002 W UART1_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001cc 00000002 W GPIO5_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001cc 00000002 W CAN1_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:100029ec 00000004 B pxCurrentTCB
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:53ff6efe A __valid_user_code_checksum
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0003f4 00000036 T packetToLower
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001cc 00000002 W USB1_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001cc 00000002 W I2S0_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a000890 00000018 T ModuleDinamicMemory_initialize
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a001d18 00000018 T vTaskInternalSetTimeOutState
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0039d8 00000040 T TIMER3_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0031fc 0000000c T Chip_Clock_GetBaseClocktHz
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001d0 0000000a T UART0_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001b8 00000012 T bss_init
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002724 00000128 T xPortStartScheduler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a004434 00000016 T memcpy
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a001c24 00000030 T vTaskPlaceOnEventList
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001cc 00000002 W SGPIO_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0046ec 000001e4 T _svfprintf_r
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0026ec 00000038 W vPortSetupTimerInterrupt
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a003e4c T __aeabi_uldivmod
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002d10 ? _noinit
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a000bd8 00000078 T vPortFree
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a00386c 00000018 T uartWriteString
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002d08 00000004 B SystemCoreClock
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002b1c 00000054 T Chip_UART_Init
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a00389c 0000002c T tickerCallback
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001cc 00000002 W ADC0_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a00284c 0000005c T vPortValidateInterruptPriority
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a001dbc 00000018 T uxTaskGetStackHighWaterMark
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002c18 00000004 B SemRxUart
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a000188 00000002 W UsageFault_Handler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a003278 0000004c T Chip_Clock_GetRate
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0013d0 00000018 T vListInsertEnd
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001cc 00000002 W GPIO6_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a002a78 0000006c T Board_SetupClocking
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a000a08 00000020 T _sbrk_r
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a004d6c 00000004 T ExtRateIn
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001cc 00000002 W IntDefaultHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a000300 T __CRP_WORD_END__
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0013c8 00000006 T vListInitialiseItem
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a003e34 0000000a T GPIO1_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0011e4 00000158 T xQueueReceive
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:10002cc8 00000040 B xQueueRegistry
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a00145c 00000018 T vApplicationGetTimerTaskMemory
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0001cc 00000002 W SSP0_IRQHandler
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a0002fc 00000004 T CRP_WORD
RTOS2_prj/freeRTOS2_TP1/out/freeRTOS2_TP1.elf:1a004c50 0000004c T _realloc_r
